Total_Population,Median_Income,Percent_Bachelor_or_Higher,ZIP
6000,66906,92.6,13865
19979,50479,87.1,13901
6405,-666666666,100.0,13902
18483,58100,90.6,13903
9499,53352,81.8,13904
27673,51411,90.3,13905
9199,77816,92.5,14001
11658,81631,89.6,14004
2085,93875,93.6,14005
9402,61341,91.7,14006
1594,65368,86.0,14008
5477,61290,94.3,14009
7711,71116,71.4,14011
3020,75870,90.6,14012
1744,67500,93.3,14013
22442,57294,91.8,14020
1637,77619,92.9,14024
3754,105303,96.7,14025
506,84318,91.4,14026
34,-666666666,100.0,14027
1556,68725,94.6,14028
31,-666666666,82.1,14029
2045,82500,90.7,14030
9685,91927,98.4,14031
10572,146667,96.1,14032
1460,71758,97.4,14033
2513,75389,87.4,14034
61,91458,97.4,14035
5406,80493,95.0,14036
963,85938,94.4,14037
70,36667,96.6,14039
1799,79219,88.6,14040
132,-666666666,88.7,14041
4403,53690,86.7,14042
24936,69673,93.7,14043
6147,72734,90.7,14047
14859,49708,87.4,14048
19747,116964,95.3,14051
17694,99178,96.4,14052
1356,73929,91.2,14054
1455,45000,95.2,14055
194,-666666666,70.4,14056
7688,86176,95.2,14057
2408,77202,92.3,14058
9629,87686,97.2,14059
356,64583,86.7,14060
93,-666666666,90.1,14061
3251,66000,89.0,14062
13123,60741,94.6,14063
1747,65486,89.0,14065
1093,71607,89.3,14066
4028,88500,92.9,14067
7990,113971,94.3,14068
630,57083,87.6,14069
6186,54500,88.4,14070
21416,103186,95.8,14072
44610,76691,95.8,14075
4215,67250,93.8,14080
2910,55662,91.8,14081
671,71250,89.6,14082
10,-666666666,50.0,14083
8298,120950,95.9,14085
35121,95283,95.3,14086
1600,95000,93.2,14091
10522,67250,95.2,14092
50302,69489,91.9,14094
3146,64009,86.4,14098
1843,62500,92.4,14101
1488,118258,93.9,14102
10783,64137,83.7,14103
5128,82622,91.5,14105
5263,66477,92.2,14108
1218,-666666666,-666666666.0,14109
3150,73056,92.6,14111
54,-666666666,100.0,14112
686,84375,93.5,14113
44414,77888,93.6,14120
3580,62335,83.3,14125
456,-666666666,100.0,14126
30652,100953,96.7,14127
1300,69306,82.1,14129
112,66083,92.4,14130
5182,82348,92.7,14131
6689,88444,87.1,14132
72,-666666666,51.9,14134
141,120446,94.7,14135
5122,66411,92.4,14136
1864,55750,86.0,14138
2074,80243,97.2,14139
7492,59948,93.1,14141
1058,94643,96.3,14143
1206,85313,98.5,14145
41456,68026,94.2,14150
231,93535,100.0,14166
1866,77833,94.2,14167
77,-666666666,55.4,14168
80,56569,90.0,14169
2223,93403,96.5,14170
1605,66898,95.9,14171
3091,75288,95.8,14172
188,93306,100.0,14173
5698,79844,98.3,14174
12623,34092,82.8,14201
3664,58669,91.4,14202
2390,45950,86.3,14203
7666,26762,82.4,14204
21726,46026,86.2,14206
25699,36966,80.3,14207
11820,44590,85.7,14208
8677,48991,92.5,14209
15382,50660,84.3,14210
24143,31841,83.1,14211
13295,34378,75.8,14212
23980,47558,78.2,14213
22113,56524,91.2,14214
42368,41196,87.0,14215
24009,67033,93.4,14216
22921,67568,94.2,14217
20936,49347,87.1,14218
10854,69892,94.4,14219
23926,68813,93.6,14220
55228,96266,96.1,14221
15744,79343,97.9,14222
22482,81884,96.7,14223
40745,76475,94.8,14224
34063,61630,92.2,14225
29273,79330,95.5,14226
21329,66614,94.6,14227
25038,70960,91.2,14228
812,-666666666,100.0,14260
4818,-666666666,100.0,14261
12151,32111,83.0,14301
206,-666666666,79.1,14302
6159,39256,78.7,14303
28582,64161,92.7,14304
16605,45412,90.0,14305
12608,49320,83.2,14411
174,-666666666,57.9,14413
6783,71760,96.4,14414
127,78333,93.3,14415
3800,83063,95.8,14416
1103,45988,81.5,14418
19945,66821,93.5,14420
1763,78750,94.3,14422
4906,76046,94.1,14423
28582,75481,94.4,14424
13201,86422,95.9,14425
1721,63786,94.7,14427
7297,79542,91.1,14428
5520,77004,94.2,14432
4265,62443,79.7,14433
2296,69097,92.6,14435
9168,64432,91.4,14437
431,66576,87.7,14441
7689,66779,90.7,14445
43082,104187,96.4,14450
0,-666666666,-666666666.0,14453
11058,62500,94.2,14454
19796,71052,90.8,14456
803,81667,93.6,14462
302,47396,100.0,14463
6656,69145,92.1,14464
1697,91776,96.4,14466
10381,83750,93.5,14467
18866,91485,95.7,14468
5937,68472,93.5,14469
7654,68434,92.9,14470
2735,70528,90.6,14471
9139,123372,97.9,14472
298,115769,97.5,14475
2461,89911,96.3,14476
1672,93021,89.4,14477
1369,104219,95.0,14478
98,-666666666,80.5,14479
588,57292,98.8,14480
1775,76993,90.1,14481
8393,75311,95.2,14482
4102,71324,92.8,14485
255,88958,94.0,14486
5661,89877,97.1,14487
7054,62693,83.9,14489
10135,89333,93.5,14502
1534,59231,95.1,14504
4896,72115,93.0,14505
700,67969,100.0,14506
1054,76023,94.1,14507
4778,59804,91.1,14510
385,71591,91.8,14511
4855,65670,95.3,14512
13835,58595,87.4,14513
5899,73093,95.0,14514
138,-666666666,100.0,14515
2505,65536,87.7,14516
2776,56809,89.0,14517
12480,86497,95.1,14519
3366,60711,74.3,14521
9575,78716,89.6,14522
2536,80429,95.9,14525
19738,107557,96.6,14526
12870,62159,83.3,14527
48,-666666666,79.2,14529
6498,59534,85.1,14530
3849,66964,90.6,14532
1822,66767,85.4,14533
33914,139667,97.9,14534
643,61458,83.1,14536
117,53224,100.0,14537
187,187614,100.0,14539
3660,76528,63.8,14541
0,-666666666,-666666666.0,14542
3217,112568,97.7,14543
2157,65882,88.0,14544
108,98375,90.0,14545
4920,80850,98.2,14546
4042,74428,88.9,14548
390,-666666666,100.0,14549
1233,55700,89.7,14550
4956,54050,91.4,14551
1203,72885,95.8,14555
1184,-666666666,62.1,14556
121,78750,94.8,14557
18375,89939,94.8,14559
2202,70679,89.0,14560
2382,86875,88.7,14561
16006,109861,96.6,14564
6349,100491,96.3,14568
6387,57309,92.0,14569
1306,70598,79.9,14571
4979,62000,88.5,14572
54520,90799,95.4,14580
156,39219,72.4,14585
12720,115625,93.3,14586
0,-666666666,-666666666.0,14588
7838,85609,93.0,14589
5123,59531,83.9,14590
1573,73194,87.5,14591
113,78750,100.0,14592
2682,60365,94.2,14604
11348,23220,69.0,14605
27736,55346,83.3,14606
17319,53281,94.3,14607
12470,34720,82.4,14608
41134,59079,87.5,14609
14033,78378,96.5,14610
17753,30670,79.0,14611
35265,75648,92.0,14612
15132,32360,75.7,14613
1126,61641,58.6,14614
18393,50492,88.4,14615
27250,63643,91.2,14616
21990,82015,96.3,14617
23783,118152,97.7,14618
14073,63993,89.7,14619
24292,58745,92.6,14620
32976,32713,73.5,14621
12770,71139,89.9,14622
25958,58217,89.8,14623
39028,85773,94.8,14624
10445,100146,97.5,14625
29138,76513,89.3,14626
2892,-666666666,100.0,14627
0,-666666666,-666666666.0,14642
39481,47435,89.3,14701
6051,72148,93.9,14706
93,37083,95.8,14707
155,71250,90.4,14708
1240,51528,89.7,14709
3125,62245,92.6,14710
1943,59342,82.9,14711
3089,74464,98.3,14712
544,105417,75.8,14714
2579,47177,86.7,14715
2602,49333,76.6,14716
564,56750,91.2,14717
2024,56842,92.5,14718
3398,60078,87.7,14719
870,39943,82.9,14720
175,53816,77.7,14721
189,-666666666,96.9,14722
1012,62438,87.3,14723
2955,67212,72.1,14724
2743,53542,62.2,14726
4939,64028,92.3,14727
1049,62750,91.6,14728
813,68750,92.1,14729
1220,64688,94.3,14731
18,-666666666,69.2,14732
3104,55893,93.2,14733
2725,66071,90.1,14735
154,69583,100.0,14736
4105,55461,89.9,14737
3542,69194,89.8,14738
2627,48922,89.7,14739
1112,64773,90.3,14740
1887,75227,92.4,14741
90,72768,100.0,14742
2171,55688,93.2,14743
2250,84318,87.8,14744
2073,56875,88.7,14747
505,40729,89.3,14748
4521,66250,97.8,14750
230,79722,71.1,14752
950,42857,91.9,14753
534,39688,91.6,14754
2858,59135,88.3,14755
0,-666666666,-666666666.0,14756
3183,61936,91.9,14757
17675,49705,90.0,14760
2265,62609,72.2,14767
651,61667,87.1,14769
2888,55938,92.9,14770
3993,70647,87.8,14772
290,-666666666,72.5,14774
2565,48333,88.8,14775
613,52500,79.9,14777
1380,-666666666,100.0,14778
6899,40072,88.4,14779
1827,59643,87.1,14781
2169,58730,91.1,14782
128,39423,79.4,14783
750,68500,82.8,14784
130,-666666666,100.0,14785
4756,47599,89.2,14787
104,-666666666,81.8,14788
5263,59803,83.7,14801
4563,43333,95.6,14802
1546,56094,95.6,14803
1507,73393,93.7,14804
765,51650,89.7,14805
2149,65804,93.9,14806
3034,61932,92.0,14807
550,61111,98.0,14808
2905,58458,83.1,14809
11484,45590,87.6,14810
3286,63854,91.9,14812
2213,55729,93.5,14813
1784,95598,94.1,14814
727,57045,96.6,14815
595,50000,98.3,14816
2911,88963,96.7,14817
1765,88990,95.2,14818
625,56528,86.9,14819
531,62500,92.3,14820
3333,72875,93.2,14821
850,62050,94.8,14822
3851,62000,89.7,14823
768,74861,90.1,14824
755,72159,90.6,14825
1923,65721,88.8,14826
16,-666666666,100.0,14827
19127,74314,95.8,14830
835,69026,90.4,14836
5596,64269,86.5,14837
2133,65492,91.3,14838
594,81250,93.2,14839
2577,77216,94.8,14840
743,67895,90.6,14841
847,66542,69.3,14842
12418,53542,92.3,14843
20756,74931,95.6,14845
952,63750,90.8,14846
2409,73030,91.9,14847
65740,64911,96.1,14850
2202,-666666666,100.0,14853
95,-666666666,77.9,14854
871,66339,92.9,14855
0,-666666666,-666666666.0,14856
1395,70179,92.7,14858
1141,81667,83.4,14859
1121,72660,90.8,14860
1138,54306,83.9,14861
1033,65761,88.9,14864
2647,47500,91.4,14865
5242,61837,93.3,14867
1471,65966,90.7,14869
9970,82134,94.3,14870
4551,71250,90.1,14871
542,56339,95.2,14872
1995,54762,90.2,14873
155,95417,96.7,14874
684,57857,89.1,14877
858,55750,77.7,14878
2254,59214,90.4,14879
1520,54028,95.6,14880
250,78438,100.0,14881
3678,98255,97.6,14882
4540,68556,91.5,14883
303,57750,92.3,14884
590,63214,88.8,14885
6544,74459,97.6,14886
1270,63750,93.0,14889
4416,55259,91.2,14891
7552,54313,91.5,14892
34,-666666666,100.0,14893
1440,55556,87.2,14894
9168,56250,93.8,14895
716,58594,85.5,14897
1549,56078,85.9,14898
14906,38604,78.4,14901
7090,64528,94.8,14903
14285,49428,88.2,14904
8852,78163,94.1,14905
32237,68186,95.2,15001
11406,54675,94.6,15003
316,56149,81.0,15004
9480,74273,97.5,15005
273,130396,71.3,15006
482,-666666666,100.0,15007
15722,79980,96.7,15009
28523,66338,93.4,15010
15301,62760,93.3,15012
3130,51622,93.4,15014
1372,166136,98.3,15015
17408,82020,96.9,15017
893,29962,97.0,15018
1552,52500,91.3,15019
567,71250,97.3,15020
6699,70383,90.7,15021
10248,54313,94.6,15022
9107,82877,97.2,15024
16806,79434,93.4,15025
3910,96414,93.7,15026
2219,61633,94.2,15027
174,57500,82.9,15028
1053,53702,92.9,15030
428,-666666666,93.3,15031
4622,42923,91.1,15033
1614,43208,90.4,15034
2074,60988,93.8,15035
10380,71452,96.1,15037
248,60714,100.0,15038
7759,69202,95.6,15042
2209,82024,92.8,15043
28246,128111,98.4,15044
4439,49345,91.0,15045
2455,76116,92.5,15046
182,40500,89.4,15047
885,52961,93.2,15049
2476,86813,94.5,15050
437,72763,94.9,15051
3024,67669,95.7,15052
70,101250,100.0,15053
447,-666666666,90.0,15054
1146,66983,100.0,15055
1057,66875,95.9,15056
17440,112630,94.8,15057
4248,66964,92.8,15059
906,57692,95.9,15060
12393,74043,95.8,15061
6876,51364,90.9,15062
10543,60816,90.9,15063
238,75708,92.2,15064
11099,62355,94.2,15065
12362,55507,94.1,15066
2285,50876,93.7,15067
36199,60890,94.9,15068
11778,92383,97.0,15071
44,-666666666,100.0,15072
8501,52777,92.7,15074
30,-666666666,100.0,15075
916,70461,99.6,15076
219,81563,94.9,15077
516,72930,81.1,15078
325,65833,86.9,15081
247,91346,78.1,15082
987,66979,88.1,15083
9767,56272,95.0,15084
7966,75826,95.5,15085
656,112750,95.1,15086
82,96250,100.0,15087
456,57273,93.9,15088
6294,55472,93.7,15089
24964,140313,98.0,15090
26238,108314,98.5,15101
30885,105413,97.3,15102
7955,35847,92.5,15104
19550,68510,96.4,15106
42914,89619,95.7,15108
5241,40969,90.5,15110
3185,42250,98.1,15112
14167,86994,97.3,15116
18136,49803,94.5,15120
19220,63097,94.3,15122
3,-666666666,100.0,15123
6901,89500,93.8,15126
10103,85398,97.7,15129
8404,62301,96.3,15131
19387,32859,87.1,15132
6033,66436,92.0,15133
5003,80078,95.8,15135
23055,59910,94.0,15136
10193,46509,93.8,15137
6734,82012,97.9,15139
3084,35829,89.2,15140
1635,114167,100.0,15142
22124,119732,96.4,15143
3954,67540,95.0,15144
6528,47500,87.6,15145
28551,80727,97.2,15146
16694,60860,94.3,15147
2414,39295,87.1,15148
13017,79875,94.9,15201
19790,62879,96.2,15202
10302,69306,95.7,15203
8276,52142,89.9,15204
23946,70723,95.4,15205
29316,64978,95.7,15206
10407,51866,94.2,15207
9037,55775,95.1,15208
11996,72554,94.9,15209
26224,46949,88.2,15210
10567,74477,96.2,15211
27256,57837,91.7,15212
29410,28790,94.1,15213
14719,58225,93.3,15214
12647,85225,95.3,15215
22134,76185,95.6,15216
26788,83405,97.6,15217
13697,64818,98.5,15218
10680,31558,91.8,15219
18535,78486,95.5,15220
29583,53354,94.8,15221
5418,115298,97.7,15222
6708,56586,95.4,15223
10873,63047,92.9,15224
946,54286,98.1,15225
13673,75709,91.9,15226
29383,70216,94.7,15227
18401,125786,98.1,15228
15408,79984,96.9,15229
11942,66540,98.7,15232
2783,59044,95.8,15233
14249,72721,93.8,15234
34383,59612,95.1,15235
31419,79521,92.9,15236
44149,104918,97.4,15237
12805,124394,98.0,15238
21329,94100,97.0,15239
21823,144448,97.7,15241
13329,106414,96.7,15243
0,-666666666,-666666666.0,15260
3,-666666666,0.0,15275
5814,-666666666,80.2,15282
0,-666666666,-666666666.0,15290
50183,68854,91.9,15301
240,79375,78.0,15310
1033,72326,91.2,15311
3972,74750,94.4,15312
422,70938,90.4,15313
3528,65213,90.8,15314
792,46789,86.1,15315
222,52813,86.3,15316
43435,102204,97.2,15317
5263,63200,96.0,15320
1949,116159,98.2,15321
1640,74148,92.5,15322
3829,70264,93.9,15323
767,38000,97.9,15324
222,-666666666,56.3,15325
1402,67900,82.7,15327
1490,86591,97.2,15329
5539,107226,96.0,15330
721,47298,84.9,15331
8604,71439,92.4,15332
1543,62386,96.0,15333
336,89211,99.2,15334
524,68750,93.1,15337
1565,64250,91.7,15338
1293,76932,95.8,15340
615,75694,91.3,15341
5138,91510,95.1,15342
1657,75313,92.9,15344
1343,58750,92.0,15345
487,43000,98.0,15346
102,-666666666,100.0,15347
69,30313,69.4,15348
1509,64939,89.3,15349
521,46667,87.6,15350
943,19375,79.6,15351
712,57292,79.5,15352
62,-666666666,92.3,15353
1460,83081,95.3,15357
1111,79458,98.9,15358
173,78426,77.1,15359
1710,79338,94.4,15360
123,141136,78.4,15361
685,68750,89.0,15362
566,53903,92.4,15363
716,56375,90.7,15364
200,67361,87.6,15365
504,38988,100.0,15366
9500,166797,99.0,15367
419,52763,90.0,15368
13886,67730,87.7,15370
1508,82625,91.6,15376
669,75521,81.3,15377
0,-666666666,-666666666.0,15378
71,72813,98.0,15379
655,61250,90.8,15380
29848,51611,91.5,15401
969,-666666666,96.9,15410
701,62976,91.9,15411
210,37222,91.0,15412
302,-666666666,95.3,15413
569,96125,87.6,15416
7886,58890,88.9,15417
3796,42243,90.0,15419
182,27455,100.0,15420
96,-666666666,100.0,15421
425,85458,70.0,15422
1889,62125,91.4,15423
1919,46111,90.7,15424
18353,53852,89.7,15425
918,59464,95.9,15427
1840,62222,91.7,15428
444,37264,89.7,15429
291,69167,95.6,15430
4266,60227,89.5,15431
366,59732,93.2,15432
698,42404,72.7,15433
272,60625,85.4,15434
112,-666666666,80.4,15435
2376,49135,92.8,15436
2694,75387,93.3,15437
2272,67400,92.3,15438
165,-666666666,77.4,15440
2111,51800,91.3,15442
293,26196,91.4,15443
848,-666666666,68.9,15444
2836,61932,90.7,15445
65,-666666666,100.0,15446
237,39931,97.8,15447
204,55938,95.5,15448
719,-666666666,92.4,15449
2190,-666666666,75.3,15450
811,34125,83.2,15451
202,-666666666,68.3,15454
553,-666666666,95.8,15455
2294,44500,89.7,15456
2393,73526,93.8,15458
1793,74792,84.0,15459
173,-666666666,86.1,15460
3708,54647,90.8,15461
226,-666666666,68.8,15462
336,-666666666,82.9,15463
1585,49615,82.7,15464
399,26822,95.1,15465
494,54091,93.1,15466
120,68611,87.9,15467
2608,63979,91.8,15468
2250,41125,81.3,15469
603,92750,94.2,15470
154,51250,91.7,15472
3422,71293,94.5,15473
2398,49167,83.0,15474
1020,40982,84.5,15475
39,-666666666,100.0,15476
831,65625,99.8,15477
6125,71721,89.9,15478
2071,77750,95.3,15479
1448,37063,90.4,15480
311,38478,100.0,15482
253,46354,97.2,15483
819,91308,100.0,15484
2016,64726,92.8,15486
92,-666666666,64.2,15488
322,33462,78.6,15489
265,50500,85.3,15490
153,-666666666,100.0,15492
16508,55788,90.1,15501
82,58500,86.6,15502
2194,-666666666,83.3,15510
322,-666666666,70.3,15520
1917,54792,91.5,15521
11020,63538,94.0,15522
5037,54699,89.3,15530
3577,51172,89.0,15531
149,50000,88.2,15532
1286,47917,78.5,15533
899,52222,93.3,15534
1996,63636,88.5,15535
329,50833,90.9,15536
8169,53860,90.6,15537
720,67143,92.7,15538
202,-666666666,93.1,15539
361,66466,92.4,15540
3262,60580,93.1,15541
1066,51667,88.0,15542
223,80272,100.0,15544
2756,53384,89.1,15545
702,-666666666,56.1,15546
871,59046,97.0,15547
1704,45917,88.9,15550
550,65000,87.2,15551
5688,61071,82.7,15552
2264,61679,89.6,15554
81,71250,95.0,15555
3389,56776,87.7,15557
2089,70313,83.1,15558
2221,66071,91.0,15559
144,35625,96.0,15560
111,53500,90.5,15561
316,92813,86.5,15562
2736,58989,92.6,15563
101,44688,97.6,15564
11,-666666666,100.0,15565
55917,71134,96.7,15601
3827,65987,90.4,15610
161,41176,98.4,15611
375,40125,89.9,15612
12541,67156,94.1,15613
223,100875,97.2,15615
427,108294,100.0,15616
255,87500,86.3,15617
2489,61875,86.5,15618
291,41510,100.0,15619
632,50729,76.4,15620
1244,105802,91.5,15622
737,50821,94.3,15623
402,-666666666,88.9,15624
97,-666666666,100.0,15625
4967,67770,94.7,15626
6032,57042,91.5,15627
389,57031,91.1,15628
701,53650,94.2,15629
736,56167,90.1,15631
9322,93208,97.3,15632
613,86083,100.0,15633
343,42222,98.0,15634
79,-666666666,100.0,15635
3904,139055,99.1,15636
1678,65197,95.1,15637
62,-666666666,46.8,15638
1924,73363,94.1,15639
505,76771,94.0,15640
501,55938,95.3,15641
46855,85210,97.5,15642
18665,61438,94.6,15644
160,63854,95.9,15646
37,-666666666,100.0,15647
27106,62516,95.1,15650
269,40368,98.4,15655
9908,71381,94.8,15656
8364,75237,97.4,15658
196,51563,67.2,15660
1006,76422,100.0,15661
951,78488,98.7,15662
451,69750,91.8,15663
1342,71250,100.0,15665
15592,62295,95.2,15666
14179,123443,98.4,15668
3028,76667,93.6,15670
674,51012,100.0,15671
3410,72384,96.8,15672
1239,60469,93.9,15673
271,67788,100.0,15674
1472,67750,93.5,15675
717,100089,99.3,15676
376,38917,93.2,15677
528,41971,84.7,15678
2501,61417,97.5,15679
222,43825,97.8,15680
4581,67516,94.8,15681
209,90000,96.6,15682
8074,51486,90.9,15683
460,77917,100.0,15684
1051,52639,86.3,15686
1181,52179,91.8,15687
814,64821,93.9,15688
74,71875,100.0,15689
9450,53502,93.9,15690
427,156250,82.6,15691
671,63221,94.3,15692
292,75208,87.6,15693
313,-666666666,84.5,15695
251,68125,99.5,15696
2933,66577,96.1,15697
672,48707,94.5,15698
30941,55127,94.9,15701
3218,-666666666,100.0,15705
206,52500,86.9,15710
293,44926,91.4,15711
97,20769,85.3,15712
180,96190,100.0,15713
4919,46911,92.6,15714
536,49375,96.7,15715
434,30781,67.0,15716
9438,65513,92.8,15717
299,65823,89.2,15720
163,47500,94.3,15721
2391,65766,96.7,15722
15,-666666666,100.0,15723
2262,64391,79.8,15724
1252,81667,96.0,15725
231,60417,92.9,15727
3475,55676,90.8,15728
950,38804,80.8,15729
116,61518,94.3,15730
220,52917,92.5,15731
1427,51667,89.3,15732
119,-666666666,96.4,15733
213,49167,93.5,15734
358,54688,97.3,15736
114,54167,84.9,15737
178,45000,97.8,15738
381,63333,92.8,15739
64,84688,85.2,15741
1040,54375,78.9,15742
53,104583,100.0,15744
234,-666666666,93.0,15745
144,38393,86.5,15746
1737,61923,87.7,15747
7071,59100,94.5,15748
315,-666666666,89.1,15750
61,38000,76.2,15752
455,47500,91.4,15753
532,75781,100.0,15754
140,41346,92.7,15756
1310,46544,90.9,15757
2906,59934,90.3,15759
83,55833,93.5,15760
141,54250,100.0,15761
996,62500,95.5,15762
17,115156,100.0,15763
156,46875,84.7,15764
1634,76563,91.6,15765
14156,49885,90.6,15767
180,45000,91.9,15770
908,56587,86.2,15771
1656,45000,76.1,15772
436,59531,88.3,15773
2609,73899,96.8,15774
599,67188,99.2,15775
34,-666666666,100.0,15776
23,-666666666,60.9,15777
342,101250,75.0,15778
527,50083,91.5,15779
62,65417,81.6,15780
76,41563,100.0,15781
49,-666666666,90.0,15783
59,73125,98.1,15784
20312,61757,93.5,15801
73,46250,98.6,15821
1230,60491,92.2,15823
5146,59459,92.3,15824
9565,60924,93.2,15825
305,76797,93.2,15827
233,45000,97.5,15828
1209,67917,91.8,15829
43,-666666666,100.0,15831
238,37857,94.9,15832
4166,46209,92.8,15834
1744,54474,91.3,15840
243,24901,85.8,15841
2920,56613,92.3,15845
3323,78458,91.9,15846
94,75833,100.0,15847
885,57841,83.8,15848
1370,55703,92.6,15849
7112,58613,88.4,15851
6411,58580,92.7,15853
853,56417,97.1,15856
12958,62036,93.7,15857
1212,62661,92.4,15860
119,74286,82.6,15861
143,33438,88.1,15863
1882,60577,92.6,15864
988,40938,88.8,15865
218,75417,82.6,15866
1788,61563,93.2,15868
1228,52813,93.3,15870
3616,25357,84.5,15901
11415,41959,88.6,15902
16388,64899,95.7,15904
19882,66843,96.2,15905
9965,37531,90.0,15906
4912,56406,92.8,15909
573,61250,93.5,15920
314,47500,88.7,15921
82,-666666666,71.9,15922
1554,52411,89.7,15923
880,59375,89.8,15924
120,54792,89.4,15925
2470,63259,90.6,15926
760,-666666666,96.0,15927
2075,54688,95.5,15928
128,53000,100.0,15929
419,135882,100.0,15930
9018,62492,92.5,15931
0,-666666666,-666666666.0,15934
2647,70625,95.1,15935
1470,60851,93.0,15936
676,55917,85.9,15937
2252,61434,94.2,15938
3831,86250,92.2,15940
2011,76856,95.1,15942
3657,48678,90.8,15943
3149,70682,94.8,15944
181,-666666666,94.4,15945
6716,58015,92.9,15946
663,-666666666,92.3,15948
683,56739,84.9,15949
492,55343,93.1,15951
1235,60917,83.3,15952
161,-666666666,72.4,15953
2409,42115,94.6,15954
2246,65250,89.8,15955
2604,50208,93.3,15956
396,76250,88.4,15957
